cid,type,time,lon,lat,spd,turn,dis,roadid
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:04:00,118.7169441882674,30.943979442464983,15.390055309123946,Unknown,0.0,4794_4713
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:00,118.7436187942319,30.95277410059887,4.441168140325471,S,462.9453702035374,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:10,-13.244405589942009,30.947726572856002,4.441168140325471,S,418.4313922993511,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:20,118.74453956655037,30.95522397449737,4.441168140325471,S,373.9174143951648,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:30,118.7449999531633,30.9552783960968,4.441168140325471,S,329.40343649097855,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:40,118.74546034007858,30.955332815994062,4.441168140325471,S,284.8894585867923,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:38:50,118.74592068817314,30.95538745464223,4.441168140325471,S,240.37548068260594,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:39:00,118.74637890242262,30.955454117534195,4.441168140325471,S,195.86150277841966,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:39:10,118.74683711709378,30.9512983053021,4.441168140325471,S,151.3475248742334,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:39:20,118.74729533218648,31.020760618423918,4.441168140325471,S,106.83354697004708,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:39:30,118.74775354770061,30.955654096018687,4.441168140325471,S,62.319569065860804,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:39:40,118.7482117636363,30.95572075211635,4.441168140325471,S,17.805591161674517,5021_9163
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:08:30,118.76795273530334,30.93844832490034,14.651876802971536,Unknown,424.9044272861746,4680_4630
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:08:40,118.73205874201591,30.95110397288518,14.651876802971536,Unknown,278.38565925645923,4680_4630
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:08:50,118.73146276619961,30.955215508762244,14.651876802971536,Unknown,131.86689122674383,4680_4630
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:06:50,118.74348555519524,30.96293082111645,4.536344851716088,Unknown,417.3437263578801,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:00,118.74348391099646,30.962522695616595,4.536344851716088,Unknown,371.9802778407192,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:10,118.7434822670513,30.962114570098386,4.536344851716088,Unknown,326.61682932355836,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:20,118.7434806233598,30.961706444561806,4.536344851716088,Unknown,281.2533808063974,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:30,118.74347897992206,30.961298319006893,4.536344851716088,Unknown,235.88993228923655,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:40,118.74347733673787,30.96089019343361,4.536344851716088,Unknown,190.52648377207566,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:07:50,118.74347569380731,31.05029729806785,4.536344851716088,Unknown,145.1630352549148,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:08:00,118.7434740511304,30.962179474399672,4.536344851716088,Unknown,99.79958673775394,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:08:10,118.74347240870713,30.959665816603675,4.536344851716088,Unknown,54.43613822059305,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:08:20,118.74347076653751,30.959257690956978,4.536344851716088,Unknown,9.072689703432175,5123_5082
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:40,118.76701313407246,30.943066138196254,8.284545399994835,Unknown,351.56938316436896,4881_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:50,118.76614127217846,30.948914662339973,8.284545399994835,Unknown,267.86238717285255,4881_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:16:00,118.76527032164509,30.948854223340643,8.284545399994835,Unknown,184.15539118133614,4881_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:16:10,118.76439937126663,30.948793779808405,8.284545399994835,Unknown,100.4483951898197,4881_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:16:20,118.76352669357594,30.948764511265953,8.284545399994835,Unknown,16.741399198303284,4881_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:00,118.7447038781975,31.03502944973733,9.99702542589013,R,1006.7455834976465,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:10,118.74546661686968,30.933917729149865,9.99702542589013,R,906.0710251478819,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:20,118.7462320295343,30.934538222154853,9.99702542589013,R,805.3964667981172,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:30,118.74708147020138,30.935069592573285,9.99702542589013,R,704.7219084483526,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:40,118.74795102834096,30.93557801858916,9.99702542589013,R,604.047350098588,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:32:50,118.74878652665944,30.936124828806282,9.99702542589013,R,503.37279174882326,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:33:00,118.74953445434716,30.936759960485873,9.99702542589013,R,402.6982333990586,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:33:10,118.75022770247425,30.937440601302356,9.99702542589013,R,302.023675049294,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:33:20,118.75084066894773,30.93817259556011,9.99702542589013,R,201.3491166995293,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:33:30,118.75115763013578,30.951852259902356,9.99702542589013,R,100.67455834976465,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 00:33:40,118.75131080769548,30.939926052365685,9.99702542589013,R,0.0,4562_4651
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:43:50,118.76761381608912,30.938106584699153,7.812287619880041,Unknown,423.2404376236112,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:44:00,118.76843034168729,30.938149571471516,7.812287619880041,Unknown,344.86257880442395,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:44:10,118.76924686730628,30.938192552984855,7.812287619880041,Unknown,266.48471998523667,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:44:20,118.77006339294591,30.938235529239147,7.812287619880041,Unknown,188.1068611660494,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:44:30,118.77087991860597,31.03671442105441,7.812287619880041,Unknown,109.72900234686216,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 06:44:40,118.7716933935919,31.03670030401553,7.812287619880041,Unknown,31.351143527674903,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:28:10,118.76684502861669,31.026425429539835,7.478634508437646,Unknown,605.5795089628067,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:28:20,118.76675260653494,30.93717553638789,7.478634508437646,Unknown,530.8166066217195,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:28:30,118.76678038380227,30.936503447539494,7.478634508437646,Unknown,456.0537042806322,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:28:40,118.76691951520009,30.93918648581706,7.478634508437646,Unknown,381.29080193954496,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:28:50,118.76716773060191,30.93520600514478,7.478634508437646,Unknown,306.52789959845774,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:29:00,118.76744088701416,30.947152405454222,7.478634508437646,Unknown,231.76499725737048,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:29:10,118.76771498056054,30.933946201214653,7.478634508437646,Unknown,157.00209491628323,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:29:20,118.76799161317442,30.951890126189323,7.478634508437646,Unknown,82.23919257519599,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:29:30,118.76826824263763,30.932688351205954,7.478634508437646,Unknown,7.476290234108725,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:20:40,118.76723494370644,30.93807363404386,5.656511126801273,Unknown,459.7266822463363,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:20:50,118.76782498650047,30.938117702472038,5.656511126801273,Unknown,402.97030172209725,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:00,118.75611950159598,30.938265634685578,5.656511126801273,Unknown,346.2139211978582,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:10,118.76900754082959,30.938179955499905,5.656511126801273,Unknown,289.4575406736191,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:20,118.76959881801052,30.938211077877263,5.656511126801273,Unknown,232.7011601493801,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:30,118.77019009520215,30.93824219749691,5.656511126801273,Unknown,175.94477962514105,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:40,118.77078137240456,30.93827331435883,5.656511126801273,Unknown,119.18839910090202,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:21:50,118.77137081252418,31.036599528429132,5.656511126801273,Unknown,62.43201857666296,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 18:22:00,118.77195987367138,30.938377325340838,5.656511126801273,Unknown,5.675638052423905,4634_4642
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:22:50,118.76675464149227,30.947979959692383,9.386648122846974,Unknown,534.2757856852623,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:23:00,118.76679223523352,30.936364362254565,9.386648122846974,Unknown,440.54319170539173,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:23:10,118.76702055100802,30.943871031020105,9.386648122846974,Unknown,346.8105977255212,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:23:20,118.76736301736855,30.93475556330033,9.386648122846974,Unknown,253.07800374565056,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:23:30,118.76770630993516,30.93396591378111,9.386648122846974,Unknown,159.34540976578,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:23:40,118.76805313253637,31.028443293887022,9.386648122846974,Unknown,65.6128157859094,4634_4554
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:24:50,118.75419280807291,30.95202402715734,4.858092296530354,Unknown,325.49218386753375,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:00,118.75369601555464,30.935790604837912,4.858092296530354,Unknown,276.9112609022302,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:10,118.75319922369647,30.951848418374063,4.858092296530354,Unknown,228.33033793692667,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:20,118.75270243240864,30.951760611340486,4.858092296530354,Unknown,179.7494149716231,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:30,118.752205641776,30.955334051272576,4.858092296530354,Unknown,131.16849200631958,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:40,118.75170885192355,30.951584990771426,4.858092296530354,Unknown,82.58756904101602,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:25:50,118.75121273488912,30.95536910610832,4.858092296530354,Unknown,34.00664607571248,4944_4927
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 16:21:30,118.71394686488638,30.94125225995062,7.12120540796694,Unknown,220.86938213079608,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 16:21:40,118.71343849281959,30.940784382779576,7.12120540796694,Unknown,149.62119434666832,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 16:21:50,118.71290582623499,31.027238227355298,7.12120540796694,Unknown,78.37300656254055,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 16:22:00,118.71233486754605,30.939926906695202,7.12120540796694,Unknown,7.124818778412777,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:25:20,118.74811119149781,30.950672755646767,7.190719507599323,Unknown,438.6338899635587,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:25:30,118.74737099688367,30.955598445482998,7.190719507599323,Unknown,366.7266948875655,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:25:40,118.74663080336954,30.951471598900323,7.190719507599323,Unknown,294.81949981157226,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:25:50,118.74589050742075,30.955383662225202,7.190719507599323,Unknown,222.91230473557903,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:26:00,118.74514680517457,30.955295754883508,7.190719507599323,Unknown,151.0051096595858,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:26:10,118.74440310371743,30.95520784310008,7.190719507599323,Unknown,79.09791458359256,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:26:20,118.74365940304952,30.95511992687495,7.190719507599323,Unknown,7.190719507599324,9163_5021
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 21:58:30,118.75124270997867,30.938495524256446,10.78023243950755,R,242.51151725919928,4651_4697
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 21:58:40,118.75119606877078,30.94173064619819,10.78023243950755,R,132.2790094141087,4651_4697
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 21:58:50,118.75114942800809,30.942721569855504,10.78023243950755,R,22.04650156901812,4651_4697
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:01:50,118.75554285971103,30.947718658113022,4.2445359300708,Unknown,386.2527696364428,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:00,118.75597905513692,30.947785628335044,4.2445359300708,Unknown,343.8074103357348,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:10,118.75641525097707,30.94785259701455,4.2445359300708,Unknown,301.36205103502675,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:20,118.75685144722287,30.947919564192315,4.2445359300708,Unknown,258.91669173431876,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:30,118.7572876438805,30.947986529838474,4.2445359300708,Unknown,216.4713324336108,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:40,118.75772239275521,30.94805992466377,4.2445359300708,Unknown,174.0259731329028,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:02:50,118.75815598271295,30.948138466320092,4.2445359300708,Unknown,131.58061383219479,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:03:00,118.75858939753267,31.035515074058857,4.2445359300708,Unknown,89.1352545314868,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:03:10,118.75902223839722,30.948299267030453,4.2445359300708,Unknown,46.689895230778795,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 22:03:20,118.75945507980943,30.948380819892414,4.2445359300708,Unknown,4.2445359300708,4835_4854
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:10,118.74500253555739,30.942782275064673,7.308527104508974,R,832.6780162328337,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:20,118.74432161202905,30.943090587991836,7.308527104508974,R,758.989696212229,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:30,118.74364073314543,30.94339897878277,7.308527104508974,R,685.3013761916242,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:40,118.74295988264042,31.02833692127865,7.308527104508974,R,611.6130561710195,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:50,118.74228259877634,31.03894962640078,7.308527104508974,R,537.9247361504147,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:00,118.74162408511111,30.94436390816107,7.308527104508974,R,464.23641612981,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:10,118.74098991710146,30.944739037480726,7.308527104508974,R,390.5480961092052,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:20,118.74035690005525,30.94884652962012,7.308527104508974,R,316.8597760886004,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:30,118.73973399081801,30.945504565865587,7.308527104508974,R,243.17145606799568,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:40,118.73911107666619,30.945893499641315,7.308527104508974,R,169.4831360473909,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:19:50,118.73850560557251,31.03054010413271,7.308527104508974,R,95.79481602678617,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:20:00,118.73791480773879,30.946726308470033,7.308527104508974,R,22.106496006181423,4689_4819
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:40,118.7742729908815,30.949768900795164,9.636137877176989,Unknown,444.91537785159727,4917_4918
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:50,118.77527030275144,30.944839193015962,9.636137877176989,Unknown,348.19464353603263,4917_4918
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:59:00,118.77626761640553,30.950039721350308,9.636137877176989,Unknown,251.47390922046802,4917_4918
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:59:10,118.77726351924274,30.950182571432755,9.636137877176989,Unknown,154.7531749049034,4917_4918
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:59:20,118.77825897611856,30.950327776430537,9.636137877176989,Unknown,58.03244058933877,4917_4918
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 11:41:50,118.76151531406187,30.948844627385288,23.420459837559502,R,174.19578558200678,4854_4863
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:05:10,118.71392593181993,30.94123299447012,8.314383449947584,Unknown,217.93563322203786,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:05:20,118.71332421064781,30.94068562198846,8.314383449947584,Unknown,134.1142358289464,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:05:30,118.71268571794829,30.94017035869026,8.314383449947584,Unknown,50.2928384358549,4666_4645
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:57:50,118.77482022684018,30.94654878829333,8.811470506070147,R,368.13976422851596,8365_4917
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:00,118.77449302606828,30.947305765208075,8.811470506070147,R,278.349577831317,8365_4917
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:10,118.77416582082546,30.948062741765394,8.811470506070147,R,188.55939143411794,8365_4917
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:20,118.7738386111115,30.948819717965215,8.811470506070147,R,98.76920503691893,8365_4917
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:58:30,118.77351139692611,30.949576693807458,8.811470506070147,R,8.979018639719902,8365_4917
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:56:50,118.75058966459655,30.967530619121952,5.861990168588317,Unknown,222.75562640635604,4697_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:41:20,118.74939382301214,30.940924001158084,3.118775859470972,Unknown,235.53404320861821,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:41:30,118.74924304655937,30.94117487801916,3.118775859470972,Unknown,204.12950411413578,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:41:40,118.7490922693812,30.94142575477808,3.118775859470972,Unknown,172.72496501965338,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:57:00,118.74997846556583,30.942880374578063,5.861990168588317,Unknown,164.13572472047287,4697_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:57:10,118.74936726645225,30.951607655703917,5.861990168588317,Unknown,105.51582303458972,4697_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:57:20,118.74875606725612,30.94283094310699,5.861990168588317,Unknown,46.89592134870654,4697_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:41:50,118.74894149147771,30.94167663143481,3.118775859470972,Unknown,141.32042592517092,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:42:00,118.74879071284879,30.94192750798936,3.118775859470972,Unknown,109.9158868306885,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:42:10,118.74863993349453,30.942178384441725,3.118775859470972,Unknown,78.51134773620608,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:42:20,118.74848915341481,30.947894105818577,3.118775859470972,Unknown,47.106808641723646,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 09:42:30,118.74833837260972,30.94268013703987,3.118775859470972,Unknown,15.702269547241215,4662_4694
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:00,118.7679901713403,30.944361381916394,5.680397366082146,L,513.6609374926047,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:10,118.7679613743782,30.944874250060224,5.680397366082146,L,456.58749999342643,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:20,118.76793807682427,30.945387312107894,5.680397366082146,L,399.5140624942481,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:30,118.7679181726948,30.945900493805635,5.680397366082146,L,342.4406249950698,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:40,118.76789826955252,30.9464136755193,5.680397366082146,L,285.3671874958915,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:14:50,118.76787843885921,30.94692685930227,5.680397366082146,L,228.29374999671322,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:00,118.76785864192438,30.94744004404263,5.680397366082146,L,171.2203124975349,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:10,118.76783884515726,30.947953228775212,5.680397366082146,L,114.14687499835661,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:20,-127.24356853189198,30.938159950879804,5.680397366082146,L,57.073437499178304,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:03:20,118.74893279761028,30.938159950879804,7.875351478258969,Unknown,417.50043721552663,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 23:15:30,118.76779925212593,30.948979598216972,5.680397366082146,L,0.0,4732_4881
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:03:30,118.74820696827277,31.035529417878138,7.875351478258969,Unknown,338.7267698163707,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:03:40,118.7474811334732,30.947964527010594,7.875351478258969,Unknown,259.9531024172147,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:03:50,118.74675449131975,30.967656956399868,7.875351478258969,Unknown,181.17943501805874,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:04:00,118.74602755481187,30.942316812433287,7.875351478258969,Unknown,102.40576761890276,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:00,118.75072832180722,30.932226567304827,4.372977239330314,S,494.2207396903977,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 10:04:10,118.74530028772342,30.955624766858833,7.875351478258969,Unknown,23.632100219746793,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:17:30,118.74910159434786,30.94091062905927,11.116656781022677,Unknown,435.8198947502141,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:17:40,118.74807192965382,30.94138297039536,11.116656781022677,Unknown,324.0712037886207,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:17:50,118.74704188332066,30.941854702144873,11.116656781022677,Unknown,212.3225128270274,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 14:18:00,118.7460106492469,30.94232451421196,11.116656781022677,Unknown,100.57382186543403,4662_4689
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:10,118.75028676612887,31.03376099319073,4.372977239330314,S,450.4843910452298,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:20,118.76148525686237,30.94027634600034,4.372977239330314,S,406.7480424000618,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:30,118.74940365696678,30.951084825641846,4.372977239330314,S,363.0116937548939,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:40,118.74896210348557,30.948039728136994,4.372977239330314,S,319.27534510972595,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:26:50,118.74852055079029,30.950884733889684,4.372977239330314,S,275.538996464558,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:00,118.74807899883088,30.94986674262887,4.372977239330314,S,231.80264781939007,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:10,118.74763869132195,30.948869666477997,4.372977239330314,S,188.06629917422214,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:20,118.74723064434214,30.950505689727184,4.372977239330314,S,144.3299505290542,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:30,118.74684461773766,30.936158968867414,4.372977239330314,S,100.59360188388627,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:40,-127.2426289501455,30.951448000781994,4.372977239330314,S,56.85725323871832,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 13:27:50,118.7460915395358,30.949851075182803,4.372977239330314,S,13.120904593550382,4927_4893
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:36:40,118.74563103665551,30.93135465198626,6.826290937309788,Unknown,751.2657143886732,4893_4879
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:36:50,118.74495474640653,30.94948397011034,6.826290937309788,Unknown,682.9688312624302,4893_4879
b62b0f461be5ee9702131b83ac8a1abb,2,2020-09-01 19:37:00,118.74427402789264,30.949301994311575,6.826290937309788,Unknown,614.6719481361872,4893_4879
